idx_x,idx_y,crop_ratio,overlap_ratio
44,79,0.23965784040795374,0.08789522049013673
44,80,0.16826170699410137,0.26945772714569527
44,81,0.14028319852178667,0.13348185355830172
44,82,0.17929403753026635,0.054726376301143555
45,79,0.04834987350159629,0.15762006605033646
45,80,0.1063766602733611,0.9722686894478059
45,81,0.08700259811294954,0.9929281666709964
45,82,0.14012853029233968,0.995060697068512
45,83,0.21938938389749021,0.7521634187979803
45,84,0.10529983108108108,0.2711554397860627
45,85,0.1500660170969825,0.1754916734402761
46,78,0.06451011273209549,0.03972170641535315
46,79,0.07252051343161622,0.45911139894972275
46,80,0.08881176300643955,1.0
46,81,0.11113395702683253,1.0
46,82,0.04513191272980304,1.0
46,83,0.17897313049775912,1.0
46,84,0.14297646604938272,1.0
46,85,0.18835086633663367,0.7929608932676078
47,77,0.07647211991305398,0.09322376266411994
47,78,0.06030696772825708,0.4231301914957288
47,79,0.19350899351736311,1.0
47,80,0.14677863457123463,1.0
47,81,0.11267414320205395,1.0
47,82,0.13283193564883705,1.0
47,83,0.14752499672363684,1.0
47,84,0.27619427306295913,1.0
47,85,0.15306669776119403,1.0
47,86,0.2503337236533958,0.48455214094480414
47,87,0.12685205888929424,0.37551194867574844
47,88,0.15028798121621834,0.48452999170779404
47,89,0.06855372593900766,0.3733320697836425
47,90,0.06313724790220122,0.4773114767304609
47,91,0.1519565770233327,0.526320755310771
47,92,0.21854103100048852,0.41393856202475154
47,93,0.28663404067551845,0.656288740091087
47,94,0.19657088292411704,0.19561431175747118
48,77,0.035786332370183305,0.5272110444189463
48,78,0.09316888334297106,1.0
48,79,0.1359479517043071,1.0
48,80,0.0811253075396065,1.0
48,81,0.1901300460423405,1.0
48,82,0.18750350454866246,1.0
48,83,0.2243778955360325,1.0
48,84,0.2221147678107312,1.0
48,85,0.159486328125,1.0
48,86,0.20572589510050251,1.0
48,87,0.21936750315656567,1.0
48,88,0.21405745116058458,1.0
48,89,0.0493940368301755,1.0
48,90,0.1837864021544773,1.0
48,91,0.08479725003497413,1.0
48,92,0.11224210517842337,1.0
48,93,0.07817821574419317,1.0
48,94,0.11577902075226978,1.0
48,95,0.2786623749668955,0.6428151912315556
48,96,0.10485798477531309,0.0409341643464244
48,99,0.27026293995859213,0.0034917555173225793
49,76,0.15071970817312433,0.20681579455816634
49,77,0.16297773346626787,0.9516093748710773
49,78,0.07577882734602356,1.0
49,79,0.14152356297042043,1.0
49,80,0.1596608720433172,1.0
49,81,0.24442510900354805,1.0
49,82,0.13452898255260817,1.0
49,83,0.18500416540147463,1.0
49,84,0.12331118060985144,1.0
49,85,0.17986130298380823,1.0
49,86,0.16099063287153653,1.0
49,87,0.23897745253164557,1.0
49,88,0.1600669801145336,1.0
49,89,0.12255666697256126,1.0
49,90,0.08691347653906156,1.0
49,91,0.1954601379931486,1.0
49,92,0.15041240940713121,1.0
49,93,0.1496277865436744,1.0
49,94,0.025965397080188152,1.0
49,95,0.12350664338163955,1.0
49,96,0.15387961279785964,0.9257976757796529
49,97,0.05750564124565304,0.6730438292796238
49,98,0.10067443667443668,0.6580318750744674
49,99,0.13529577968080642,0.9381751265212368
49,100,0.08614255660188339,0.7507294107683231
49,101,0.12556140314092215,0.5361585680349505
49,104,0.16953805296175553,0.0008577665559654999
49,105,0.2102939044256241,0.4755425154557712
49,106,0.26172886658327094,0.38655631064570667
49,107,0.14348853454297714,0.34362782196906716
49,108,0.24784608352234938,0.04391378658857367
50,76,0.10575698411366774,0.5853850493330244
50,77,0.09861462833308506,1.0
50,78,0.09731780618961898,1.0
50,79,0.07422459893048128,1.0
50,80,0.10384109292155269,1.0
50,81,0.18414205371936185,1.0
50,82,0.21210120112047437,1.0
50,83,0.3541033672670321,1.0
50,84,0.252717082220418,1.0
50,85,0.12842853871000862,1.0
50,86,0.16414556962025317,1.0
50,87,0.0379691475826972,1.0
50,88,0.1454985415406362,1.0
50,89,0.0905676227049082,1.0
50,90,0.1284779741705132,1.0
50,91,0.16162531954333068,1.0
50,92,0.14887998506105482,1.0
50,93,0.19089747932079998,1.0
50,94,0.08342761108378423,1.0
50,95,0.19578452409063377,1.0
50,96,0.25222040253948874,1.0
50,97,0.16674249693921445,1.0
50,98,0.1715135725830913,1.0
50,99,0.2061690209042944,1.0
50,100,0.2207214201779419,1.0
50,101,0.10642940263770365,1.0
50,102,0.1271053512910843,0.4846990637842381
50,103,0.24235956249336307,0.3333725908066583
50,104,0.10016443504815598,0.5938496999944793
50,105,0.05892472750148713,1.0
50,106,0.08440478219686753,1.0
50,107,0.04961992147638238,1.0
50,108,0.054637329787881155,0.3914937525903011
51,76,0.08638786623715294,0.004950257300711564
51,77,0.1058234465499572,0.7789451673046836
51,78,0.14410878696592982,0.8694180703853234
51,79,0.08300556765916244,1.0
51,80,0.09723105931282783,1.0
51,81,0.20011511072090526,1.0
51,82,0.14921551919574105,1.0
51,83,0.14827268684849462,1.0
51,84,0.16845038887115021,1.0
51,85,0.15845778943733801,1.0
51,86,0.13900610169761285,1.0
51,87,0.11596535816624641,1.0
51,88,0.043926735218509,1.0
51,89,0.07199594389048504,1.0
51,90,0.1146125314986268,1.0
51,91,0.16842986219448777,1.0
51,92,0.09351389762396779,1.0
51,93,0.15927097897809503,1.0
51,94,0.14753326921970425,1.0
51,95,0.2355293170535355,1.0
51,96,0.17636316472114139,1.0
51,97,0.1566288688830703,1.0
51,98,0.20015623789208695,1.0
51,99,0.2855855855855856,1.0
51,100,0.15192476605520083,1.0
51,101,0.10874019957234497,1.0
51,102,0.018551069640902473,1.0
51,103,0.09974800862750123,1.0
51,104,0.11080332409972299,1.0
51,105,0.06602167566762826,1.0
51,106,0.13912737829446264,1.0
51,107,0.051827147180575364,0.8456769734336418
51,108,0.0,0.3255395950134272
52,77,0.15514282636131377,0.11559728348213362
52,79,0.17912944906918676,0.7646019299380424
52,80,0.19124940446902067,0.9710092107629772
52,81,0.16761372549019607,0.9912269754854515
52,82,0.19047030261636863,0.6777852545647703
52,83,0.08673659065201743,0.5493753422244918
52,84,0.14589845684514965,1.0
52,85,0.2382858075794319,1.0
52,86,0.2012112356679761,1.0
52,87,0.20292295663679558,1.0
52,88,0.07231596327319588,1.0
52,89,0.06591240284974094,1.0
52,90,0.11273337887067396,1.0
52,91,0.1286683928090108,1.0
