idx_x,idx_y,crop_ratio,overlap_ratio
3,117,0.0,0.1511985869581455
3,118,0.0,0.017976859331980056
3,119,0.000540140183539273,0.10076225311116287
4,114,0.00039986433174458665,0.005075719764999591
4,115,0.0027856248882531737,0.13524808019921916
4,116,0.001695804321426775,0.5678154478878402
4,117,0.0015527894431909372,0.9511482106349946
4,118,0.00010329399100798626,0.938469409491814
4,119,0.0003609374943320117,0.9777077327260797
4,120,0.00022835846798870997,0.8592040242463862
4,121,0.0,0.2859552475700874
4,122,0.0,0.0034740115479950577
5,113,3.3863384413575296e-05,0.015481781009701413
5,114,0.0034515768284500113,0.3373859847051532
5,115,0.00861131336012009,0.7988672358289777
5,116,0.05912612176826055,0.9839514058190104
5,117,0.0067322311683275255,1.0
5,118,0.00023853354673891865,1.0
5,119,0.0020883185479164236,1.0
5,120,0.0,1.0
5,121,0.0003487857666035793,1.0
5,122,0.0013640050136400502,0.9058107949457465
5,123,0.0,0.1993532856154772
6,114,0.0004012075808442271,0.009724610494879405
6,115,0.018415324729279373,0.46248718854002596
6,116,0.003948940793047257,1.0
6,117,0.1330223527871904,1.0
6,118,0.005313284854856609,1.0
6,119,0.002868128404184352,1.0
6,120,0.0001304346228602292,1.0
6,121,6.102183842156844e-05,1.0
6,122,0.00012595391568496702,1.0
6,123,0.002081006626461172,1.0
6,124,0.0,0.00640556844723106
7,115,0.05436627131410111,0.6175940565165061
7,116,0.09792196660922213,1.0
7,117,0.03131614604313912,1.0
7,118,0.14455522175637062,1.0
7,119,0.0012937611960103501,1.0
7,120,0.0005209805519068442,1.0
7,121,0.000299171981150307,1.0
7,122,0.0005197146971218237,1.0
7,123,0.0002525252525252525,1.0
7,124,0.0050266937363711555,0.9729367418918171
7,125,0.0007890148048553599,0.5147624408291211
7,126,0.0014723694171082514,0.14031273566275307
7,130,0.003693795499796284,0.06477727131334098
8,115,0.03266442361611792,0.11830883787503797
8,116,0.2612069722514928,1.0
8,117,0.23640295020385726,1.0
8,118,0.04399935235543911,1.0
8,119,0.12267876555809465,1.0
8,120,0.023924493133798568,1.0
8,121,0.04413842729472472,1.0
8,122,0.028957226141613477,1.0
8,123,0.0064562706270627065,1.0
8,124,8.291873963515754e-05,1.0
8,125,0.0016975775927327783,1.0
8,126,0.000680921640754872,1.0
8,127,0.024568682284264735,0.8573493310929324
8,128,0.003969213178785332,0.7826994664753901
8,129,0.004258191826348861,0.6380908433483123
8,130,0.007620478902187435,0.7485055986884301
8,131,0.006084902006352157,0.21147425808904094
9,116,0.398796862658658,0.9660466824638545
9,117,0.39690095610764514,1.0
9,118,0.16737712209948846,1.0
9,119,0.21643432785113978,1.0
9,120,0.058268456901714304,1.0
9,121,0.013642068978437213,1.0
9,122,0.17140760702302224,1.0
9,123,0.026787534255882952,1.0
9,124,0.0299696739954511,1.0
9,125,0.010451880615197199,1.0
9,126,0.04699134500426171,1.0
9,127,0.012529922059020662,1.0
9,128,0.0005558344344240383,1.0
9,129,6.946802926919633e-05,1.0
9,130,5.039052658100277e-05,1.0
9,131,0.010550598374669196,1.0
9,132,0.02656564669078111,0.6102570951635411
9,133,0.02335898064199951,0.20388313048189363
9,138,0.016728483081261215,0.020195919982379608
10,115,0.032653767048945695,0.22919295864695857
10,116,0.27052577913729664,0.9988702649815725
10,117,0.41591766749251,1.0
10,118,0.19644622141630932,1.0
10,119,0.31102551847232696,1.0
10,120,0.2329918571053323,1.0
10,121,0.30604306848861157,1.0
10,122,0.3734476328524298,1.0
10,123,0.25452769347496207,1.0
10,124,0.30347761534947465,1.0
10,125,0.12997671933440194,1.0
10,126,0.22804358033327266,1.0
10,127,0.04411416287683977,1.0
10,128,0.11312827800375984,1.0
10,129,0.058677605803173126,1.0
10,130,0.07206821861676052,1.0
10,131,0.06876633846250176,1.0
10,132,0.21280078412153883,1.0
10,133,0.07877704237874147,1.0
10,134,0.005435818051917123,0.05316244826155658
10,137,0.1290722891566265,0.2648679440735224
10,138,0.6893512387351013,0.8461013335761417
10,139,0.5489201089524783,0.7863746638227493
10,140,0.4468421052631579,0.49935119161429337
10,141,0.36749346191565874,0.594541018298486
10,142,0.21330642683001783,0.568570104276049
10,143,0.27685537602892973,0.41563921510937324
10,144,0.002262593171684081,0.005141452077805241
