idx_x,idx_y,crop_ratio,overlap_ratio
63,100,0.0777828231284871,0.08980216927597331
63,101,0.04026038173611992,0.39117474445986156
63,102,0.1358900536052301,0.3892325134291136
63,104,0.05939909390823294,0.06760482575191017
63,105,0.06496808819932531,0.4662474661230347
63,106,0.06638571058283345,0.36073143443555616
63,107,0.0028822603626339855,0.46352835712393203
63,108,0.158563491914782,0.12456856276012966
64,94,0.07245344727541278,0.0015682251796300273
64,99,0.14394506416094793,0.0785243753664758
64,100,0.0845146849352235,0.7260880098793976
64,101,0.015850779803786904,1.0
64,102,0.05020898570145811,1.0
64,103,0.03174997013389206,0.7726195380441696
64,104,0.1776833337955388,0.9153600526924851
64,105,0.034454326477672784,1.0
64,106,0.11551193449096928,1.0
64,107,0.03597999243411374,1.0
64,108,0.06436862800499164,1.0
64,109,0.06174204046544472,0.5867122449022124
65,91,0.032900491446046724,0.08774052912730035
65,92,0.0415669581727425,0.45811866285123826
65,93,0.0364432483704104,0.7980513864620786
65,94,0.015238322590912708,0.8941254897685816
65,95,0.007896350131494775,0.7396403821601482
65,96,0.08515804758181615,0.6236162041779851
65,97,0.11316900143678162,0.35827604821839915
65,99,0.04319768296960029,0.4620753145018892
65,100,0.05364340450131207,0.6116404289828539
65,101,0.16953669349120007,1.0
65,102,0.12079450587096523,1.0
65,103,0.028181453416779276,1.0
65,104,0.009925270731345498,1.0
65,105,0.007130236667131632,1.0
65,106,0.013224883971684403,1.0
65,107,0.005494635066619503,1.0
65,108,0.13616147631149716,1.0
65,109,0.3431235464494129,1.0
65,110,0.0885852608929532,0.8728315965347105
66,92,0.029793772674439084,0.9382023750298786
66,93,0.12484459958677868,1.0
66,94,0.0262372848200313,1.0
66,95,0.03898318687051081,1.0
66,96,0.1728811122194962,1.0
66,97,0.09290570965417867,1.0
66,98,0.11467391304347826,0.7206791989079321
66,99,0.0941638615968301,0.9945880312637416
66,100,0.02389169645425038,1.0
66,101,0.028409195191337066,1.0
66,102,0.07212519270001569,1.0
66,103,0.022663586089151172,1.0
66,104,0.08878423978232156,1.0
66,105,0.010504658984783692,1.0
66,106,0.0013806287170773151,1.0
66,107,0.017501448795430086,1.0
66,108,0.15067701570904732,1.0
66,109,0.19624268908204448,1.0
66,110,0.01277048173108308,1.0
66,111,0.16457408980773466,0.1264198195124067
67,87,0.007033124936431371,0.2671437508297368
67,88,0.0,0.4644133866103064
67,89,0.03765361297722432,0.3992601950256429
67,90,0.10927593383722203,0.33144563202143457
67,91,0.06630975985899978,0.5758100219531607
67,92,0.11550927155836566,0.9942682686360206
67,93,0.062097333950309676,1.0
67,94,0.1907774918894731,1.0
67,95,0.020669384021415983,1.0
67,96,0.1252589396365347,1.0
67,97,0.24089472073970833,1.0
67,98,0.08285673255116857,1.0
67,99,0.1299090826023392,1.0
67,100,0.09809661569545851,1.0
67,101,0.12004842211492614,1.0
67,102,0.015600624024960999,1.0
67,103,0.0026789756418573608,1.0
67,104,0.06661845009467769,1.0
67,105,0.010765488084272185,1.0
67,106,0.08601407567813996,1.0
67,107,0.15628458215828364,1.0
67,108,0.016785393594732117,1.0
67,109,0.0768404187396851,1.0
67,110,0.13030818350508472,1.0
67,111,0.13137646053006555,0.7759179023403909
67,112,0.014924279075222471,0.029844171071104604
68,86,0.0005154460557548036,8.711452825391355e-05
68,87,0.005603271004650171,0.3381155136248163
68,88,0.011829140472684225,1.0
68,89,0.042474132510146916,1.0
68,90,0.06420325260614185,1.0
68,91,0.18315276393043092,1.0
68,92,0.03746838486748361,1.0
68,93,0.06760412001791312,1.0
68,94,0.0007740843751968964,1.0
68,95,0.030768987926921117,1.0
68,96,0.07093284343743621,1.0
68,97,0.20245864457700874,1.0
68,98,0.04600176490222167,1.0
68,99,0.34394301470588234,1.0
68,100,0.04343935459940653,1.0
68,101,0.012137276785714286,1.0
68,102,0.02476143870809885,1.0
68,103,0.037120378469381037,1.0
68,104,0.08781831635803196,1.0
68,105,0.06419561660515201,1.0
68,106,0.03517057741956996,1.0
68,107,0.01956386292834891,1.0
68,108,0.16480281241862216,1.0
68,109,0.02477463325035648,1.0
68,110,0.06904889191290824,1.0
68,111,0.10115711533006641,0.887513146797218
69,86,0.0,0.4049608008785862
