idx_x,idx_y,crop_ratio,overlap_ratio
37,98,0.202082569737427,0.1747665733993143
37,99,0.3145055655085318,0.030041399944959316
37,100,0.32077599286823355,0.04216227094477602
37,101,0.284769244124564,0.4633698754564899
37,102,0.2693690385207095,0.0023220305047572188
37,103,0.2625860765036023,0.0920196169365715
37,104,0.2926801383944241,0.0951087112365758
37,105,0.2678393454218107,0.011369116074407305
38,98,0.24568960432828602,0.2837781484513703
38,99,0.1917909389549311,0.9833989970332163
38,100,0.17586442471725533,0.8197882718704654
38,101,0.1463466520337908,1.0
38,102,0.23920379888892881,0.9218896622922184
38,103,0.25922351867126875,0.8833371541376807
38,104,0.26461550836550835,0.9896961727341465
38,105,0.3579682815975244,0.9394403213358328
38,106,0.31540380891093317,0.6600963660766233
39,97,0.29889693986606397,0.41216141451332383
39,98,0.19546951590872808,0.5618606479898091
39,99,0.16885109306880647,1.0
39,100,0.2834563011827579,1.0
39,101,0.2783823050374607,1.0
39,102,0.27051316959101795,1.0
39,103,0.21126076396555532,1.0
39,104,0.3638678589070234,1.0
39,105,0.29041382391163095,1.0
39,106,0.3380790090882439,0.9819827604916472
39,107,0.4154578306600214,0.20898464184981314
39,108,0.359077412687216,0.18179708259509095
40,94,0.25020042341879545,0.05753846100510326
40,95,0.30841083142967135,0.05875731431236845
40,96,0.33827691099990187,0.006718182778037867
40,97,0.34828096337061365,0.37686994357126724
40,98,0.11661096594364685,1.0
40,99,0.11108900331882178,1.0
40,100,0.1699046407628739,1.0
40,101,0.09947625082211778,1.0
40,102,0.24910375559525483,1.0
40,103,0.20273929483738967,1.0
40,104,0.2656919325340378,1.0
40,105,0.3283748128075305,1.0
40,106,0.23789095217666648,1.0
40,107,0.3011234567901235,1.0
40,108,0.23230893986032503,1.0
40,109,0.35652043800019534,0.5978378224222167
40,110,0.3986975428083973,0.7825483855742009
40,111,0.22830689158884762,0.24376726058501996
40,112,0.4478222594843848,0.0023357352244375634
41,78,0.09534935100800884,0.07656029632247444
41,80,0.09175002509116456,0.4519332861804152
41,81,0.05017153937947494,0.5343257078052664
41,82,0.15063172846889952,0.5540514428842189
41,83,0.19365129406113013,0.3481938482304152
41,84,0.3200775360433236,0.34258074414211864
41,85,0.23439937597503901,0.3873841645097204
41,86,0.22102541680132312,0.21413302391893976
41,87,0.29765963407127627,0.14926548570353168
41,88,0.1381623764801335,0.3183397389231297
41,89,0.25491134956347833,0.17112339546952118
41,91,0.2401281530092727,0.040209812047577655
41,92,0.23897630147630147,0.6899663612563928
41,93,0.2944784321051075,0.7649143708565653
41,94,0.2669337003576134,0.7603756357613591
41,95,0.23272088067484362,0.9612255135429045
41,96,0.18725484970695472,0.7276911574670782
41,97,0.14754852395963441,0.9674007153369523
