region_name,year,y_test,y_pred
Mykolaivska,2016,36.1,35.3903723037973
Odeska,2016,38.5,34.472443862197814
Poltavska,2016,45.1,46.15953013334491
Rivnenska,2016,44.3,48.721060034617636
Sumska,2016,42.3,45.180753415459556
Ternopilska,2016,49.2,47.73122935168055
Vinnytska,2016,57.1,50.02801760109513
Volynska,2016,42.1,46.970563663970964
Zakarpatska,2016,34.5,33.99657487605453
Zaporizka,2016,31.6,34.836116221390135
Zhytomyrska,2016,44.9,50.43668857799858
Cherkaska,2017,37.4,42.897805667257764
Chernihivska,2017,46.9,34.86568668946064
Chernivetska,2017,50.8,46.477949409116924
Dnipropetrovska,2017,35.9,32.8947001708594
Donetska,2017,40.1,35.66547503142697
Kharkivska,2017,46.7,43.56812520943833
Khmelnytska,2017,58.9,47.102058979893954
Kirovohradska,2017,33.9,37.31683614733077
Luhanska,2017,38.8,31.270779967144293
Lvivska,2017,48.9,45.2927333042596
Mykolaivska,2017,34.8,35.9729184384035
Odeska,2017,38.8,34.971058261748944
Poltavska,2017,40.1,40.73313926370361
Rivnenska,2017,45.9,43.70705714075364
Sumska,2017,51.3,46.754682155211654
Ternopilska,2017,55.2,42.50778782805915
Vinnytska,2017,50.8,50.412833754648496
Volynska,2017,45.1,44.301767218531985
Zakarpatska,2017,32.9,41.54653910143706
Zaporizka,2017,33.3,34.45846065377347
Zhytomyrska,2017,42.5,41.107736801767146
Cherkaska,2018,48.3,44.37958867958359
Chernihivska,2018,41.3,38.6795226002894
Chernivetska,2018,43.7,40.20009765788593
Dnipropetrovska,2018,30.0,28.35716719454688
Donetska,2018,27.1,25.36611534352058
Kharkivska,2018,33.7,37.751854816771456
Khmelnytska,2018,54.4,41.06185207591837
Kirovohradska,2018,36.2,34.40662985140564
Luhanska,2018,29.3,28.716276225471926
Lvivska,2018,45.5,38.215968946893135
Mykolaivska,2018,31.2,28.280496249657034
Odeska,2018,37.3,33.20983921003862
Poltavska,2018,42.9,41.194088656414706
Rivnenska,2018,45.0,40.16846203448727
Sumska,2018,50.0,44.94306429188788
Ternopilska,2018,51.2,37.27536465778365
Vinnytska,2018,51.5,48.67640888136156
Volynska,2018,42.8,35.984144233035764
Zakarpatska,2018,30.7,34.587172318266425
Zaporizka,2018,25.8,23.88623561622851
Zhytomyrska,2018,41.6,42.90890553793605
Cherkaska,2019,54.4,47.78529933098498
Chernihivska,2019,46.3,41.270524315385224
Chernivetska,2019,41.9,45.79847153515893
Dnipropetrovska,2019,37.0,36.6341872953808
Donetska,2019,37.2,32.065842257643794
Kharkivska,2019,42.1,38.684794718014345
Khmelnytska,2019,57.4,49.067057767742945
Kirovohradska,2019,43.8,45.67323338785802
Luhanska,2019,36.2,32.73591674022681
Lvivska,2019,47.8,46.13502806108678
Mykolaivska,2019,36.3,34.73072308718475
Odeska,2019,30.5,32.99838114792462
Poltavska,2019,48.0,43.39854801598391
Rivnenska,2019,44.1,45.692708717874616
Sumska,2019,48.3,42.54117022138572
Ternopilska,2019,51.1,47.69679088233453
Vinnytska,2019,55.2,49.036835034121594
Volynska,2019,43.9,46.62633341870569
Zakarpatska,2019,34.0,38.03412769404172
Zaporizka,2019,35.9,34.059712000633084
Zhytomyrska,2019,48.2,48.729771029975424
Cherkaska,2020,43.5,48.64539057048203
Chernihivska,2020,47.6,45.27724698859531
Chernivetska,2020,36.9,45.24168363274633
Dnipropetrovska,2020,38.6,35.46185720972351
Donetska,2020,39.3,36.23279421948155
Kharkivska,2020,50.5,44.11846316050658
Khmelnytska,2020,45.9,51.78303824660221
Kirovohradska,2020,36.0,39.2705655837499
Luhanska,2020,37.8,39.7918612729596
Lvivska,2020,44.9,45.13611417386818
Mykolaivska,2020,27.0,34.00052332586767
Odeska,2020,17.8,34.007372419494224
Poltavska,2020,44.8,48.40398195453662
Rivnenska,2020,43.8,48.2434933058551
Sumska,2020,52.3,47.61068359753184
Ternopilska,2020,47.0,47.46213182323791
Vinnytska,2020,42.7,52.71559140819084
Volynska,2020,44.1,44.1503991015748
Zakarpatska,2020,34.0,33.6001147645996
Zaporizka,2020,31.0,34.78744759635939
Zhytomyrska,2020,41.1,47.05214007539013
